연령대,피해자 성별,최초 접수년,최초 접수월,피해자계좌_피해(송금)액,사기유형,사칭기관,피해구제 신청사유,접근매체
50,여,2023,03,1570000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,3860000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,11000000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,여,2023,03,3000000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,여,2023,03,38720000,기존대출 상환,저축은행,일반대출,문자
50,남,2023,03,12000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,남,2023,03,120000,미배송 및 공과금연체 관련,기타,보이스피싱,문자
50,남,2023,03,1870000,미배송 및 공과금연체 관련,기타,보이스피싱,문자
50,남,2023,03,1970000,미배송 및 공과금연체 관련,기타,보이스피싱,문자
50,여,2023,03,10000000,지인사칭(메신저피싱),개인,보이스피싱,메신저
50,여,2023,03,30000000,지인사칭(메신저피싱),개인,보이스피싱,메신저
50,남,2023,03,1400000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,03,150000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,03,30000000,기존대출 상환,시중은행,일반대출,문자
50,여,2023,03,8500000,지인사칭(메신저피싱),개인,보이스피싱,메신저
50,남,2023,03,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,03,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,03,10500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,250000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,31000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,715000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,24000000,사건연루조사,금감원. 금융위,보이스피싱,문자
50,남,2023,03,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,4750000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,03,950000,기타,기타 공공기관,보이스피싱,전화
50,여,2023,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,17000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,1900000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,950000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,4750000,지인사칭(메신저피싱),개인,보이스피싱,메신저
50,남,2023,03,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,4750000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,03,950000,기타,기타 공공기관,보이스피싱,전화
50,여,2023,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,03,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,20000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,990000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,10700000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,9900000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,10700000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,10700000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,8000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,1400000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,2000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,3000000,기타,기타,보이스피싱,전화
60,남,2023,03,930000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,4400000,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,남,2023,03,1200000,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,남,2023,03,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,2380000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,2000000,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,여,2023,03,2060000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,2600000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,5100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,2300000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,8920000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,17000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,4800000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,4800000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,693000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,10000000,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,남,2023,03,19600000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,22000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,22000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,11600000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,6600000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,120000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,문자
60,여,2023,03,11600000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,6030265,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,13600000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,8000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,8000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,1933400,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,4000000,기타,기타,보이스피싱,전화
60,여,2023,03,150000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,13600000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,150000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,20000000,미배송 및 공과금연체 관련,우체국. 전화국. 택배회사,보이스피싱,문자
60,남,2023,03,7240000,기존대출 상환,시중은행,일반대출,전화
60,남,2023,03,10000000,대출실행 후 상환,시중은행,일반대출,전화
60,남,2023,03,150000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,03,20000000,미배송 및 공과금연체 관련,우체국. 전화국. 택배회사,보이스피싱,문자
60,남,2023,03,6030265,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,03,13600000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,03,14800000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,03,6010000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,03,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,03,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,03,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,03,212400000,사건연루조사,금감원. 금융위,보이스피싱,전화
70,여,2023,03,5000000,지인사칭(메신저피싱),개인,보이스피싱,메신저
70,여,2023,03,5700000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,03,270002000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
70,여,2023,03,100000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,03,1980000,지인사칭(메신저피싱),개인,보이스피싱,문자
80,남,2023,03,4820015,지인사칭(메신저피싱),개인,보이스피싱,문자
0,기업,2023,04,255000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
0,기업,2023,04,97300000,사건연루조사,경찰. 검찰. 법원,보이스피싱,문자
20,남,2023,04,4000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,04,900000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,04,17800000,기존대출 상환,시중은행,일반대출,전화
20,여,2023,04,1000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,04,1000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,04,11004000,기타,기타,보이스피싱,문자
40,여,2023,04,5967000,기타,할부금융(카드사 및 캐피탈),보이스피싱,전화
40,남,2023,04,1100000,사건연루조사,기타 공공기관,보이스피싱,전화
40,남,2023,04,25000000,기존대출 상환,시중은행,일반대출,전화
40,여,2023,04,5980000,기타,우체국. 전화국. 택배회사,보이스피싱,문자
50,여,2023,04,400000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,04,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,04,22600000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,04,22600000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,04,5770000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,04,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,04,8200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,04,8000000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,여,2023,04,14600000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,04,6030000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,04,12800000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,04,34300000,지인사칭(메신저피싱),개인,보이스피싱,메신저
50,여,2023,04,132000000,지인사칭(메신저피싱),개인,보이스피싱,메신저
50,여,2023,04,132000000,지인사칭(메신저피싱),개인,보이스피싱,메신저
50,남,2023,04,30000000,기존대출 상환,시중은행,일반대출,문자
60,여,2023,04,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,04,63300000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,04,18000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,04,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,04,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,04,8000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,04,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,04,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,04,18000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,04,860000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,04,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,04,25170000,기존대출 상환,시중은행,정책자금대출,전화
60,여,2023,04,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
20,남,2023,05,11004000,기타,우체국. 전화국. 택배회사,보이스피싱,문자
20,남,2023,05,250000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,05,6000000,"대출수수료 요구(보증료, 공탁 등)",저축은행,일반대출,전화
20,남,2023,05,68864513,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,05,7000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,05,7000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,05,200000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,05,21000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,05,11000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,05,20000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,05,52000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,05,10000000,기타,기타,일반대출,개인
20,남,2023,05,500000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,05,50000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,05,240000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,05,6000000,기타,시중은행,일반대출,메신저
20,남,2023,05,21000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,남,2023,05,10000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,남,2023,05,71000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,남,2023,05,40000000,기존대출 상환,기타,일반대출,전화
40,여,2023,05,3304570,기타,우체국. 전화국. 택배회사,보이스피싱,문자
40,남,2023,05,22650000,기존대출 상환,시중은행,일반대출,전화
40,남,2023,05,7000000,기존대출 상환,저축은행,일반대출,전화
40,여,2023,05,26200000,기존대출 상환,저축은행,일반대출,전화
50,여,2023,05,12000006,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,05,71000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
50,여,2023,05,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,05,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,05,9969700,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,05,9971060,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,05,4500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,05,5700000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,05,150000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,05,5860000,미배송 및 공과금연체 관련,우체국. 전화국. 택배회사,보이스피싱,문자
50,여,2023,05,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,05,22000000,"대출수수료 요구(보증료, 공탁 등)",할부금융(카드사 및 캐피탈),일반대출,전화
